species,mean_early_raw_abundance,mean_advanced_raw_abundance,direction,mannwhitney_u,p_value,fdr,minus_log10_fdr,rank
Acidaminococcus SGB42794,0.0003274634146341463,0.00017155555555555555,early_high,,,1.0,-0.0,1113
GGB3491 SGB4665,0.0024536991869918696,0.001990839694656489,early_high,,,1.0,-0.0,1114
GGB9331 SGB14294,0.027126703296703296,0.03945963414634146,advanced_high,,,1.0,-0.0,1115
Clostridia unclassified SGB13999,0.004511464435146444,0.0037050280898876407,early_high,,,1.0,-0.0,1116
Mobiluncus SGB15488,8.650224215246637e-05,0.0005079775280898876,advanced_high,,,1.0,-0.0,1117
GGB1543 SGB2126,0.014966869918699189,0.00045870229007633585,early_high,,,1.0,-0.0,1118
Amedibacillus dolichus,0.008490569105691056,0.011715114503816794,advanced_high,,,1.0,-0.0,1119
Prevotella pectinovora,0.09534288617886177,0.1326743567251462,advanced_high,,,1.0,-0.0,1120
GGB1270 SGB1705,0.1760540487804878,0.059547345971563984,early_high,,,1.0,-0.0,1121
Blastocystis sp subtype 1,0.002325648535564854,0.0023650842696629213,advanced_high,,,1.0,-0.0,1122
GGB1109 SGB1423,0.015471829268292683,0.0056384502923976605,early_high,,,1.0,-0.0,1123
GGB6567 SGB9277,0.012638975609756098,0.002610992366412214,early_high,,,1.0,-0.0,1124
Ruminococcaceae bacterium Marseille P2935,5.32520325203252e-06,5.139949109414759e-05,advanced_high,,,1.0,-0.0,1125
Collinsella intestinalis,0.012178048780487807,0.011593078880407124,early_high,,,1.0,-0.0,1126
Alloprevotella tannerae,0.0044146025104602514,0.033972621621621624,advanced_high,,,1.0,-0.0,1127
Prevotella nigrescens,0.002248702928870293,0.09388424157303372,advanced_high,,,1.0,-0.0,1128
Citrobacter murliniae,3.4731707317073174e-05,3.835555555555556e-05,advanced_high,,,1.0,-0.0,1129
Firmicutes bacterium AM41 11,0.0013174358974358973,0.0034492878338278935,advanced_high,,,1.0,-0.0,1130
GGB1153 SGB1481,0.05814959349593495,0.060535801526717566,advanced_high,,,1.0,-0.0,1131
Arachnia SGB15899,8.979674796747968e-05,3.8362573099415204e-05,early_high,,,1.0,-0.0,1132
Candidatus Gallimonas intestinalis,0.0009639430894308942,0.000407735368956743,early_high,,,1.0,-0.0,1133
Clostridia unclassified SGB6376,0.008561869918699188,0.0202729262086514,advanced_high,,,1.0,-0.0,1134
Mitsuokella jalaludinii,0.019792179487179484,0.030646053412462907,advanced_high,,,1.0,-0.0,1135
Lachnospiraceae unclassified SGB4890,0.015457907949790795,0.016060280898876407,advanced_high,,,1.0,-0.0,1136
Bifidobacterium pseudolongum,0.00044743589743589745,0.0028576223776223776,advanced_high,,,1.0,-0.0,1137
GGB3003 SGB3994,0.0004288617886178862,0.0008604580152671756,advanced_high,,,1.0,-0.0,1138
Gemella bergeri,1.5116279069767445e-06,0.0018199999999999998,advanced_high,,,1.0,-0.0,1139
Prevotella bergensis,0.0,0.00020671755725190836,advanced_high,,,1.0,-0.0,1140
Blautia argi,0.0014448780487804878,0.003545648854961832,advanced_high,,,1.0,-0.0,1141
Bacteroides acidifaciens,0.0011861382113821138,0.00026468193384223917,early_high,,,1.0,-0.0,1142
Mediterraneibacter SGB4586,4.878923766816144e-05,0.0001839308176100629,advanced_high,,,1.0,-0.0,1143
Prevotella copri clade D,0.09703750972762645,0.12272044321329639,advanced_high,,,1.0,-0.0,1144
Tyzzerella sp An114,0.0011643076923076924,0.020169571984435797,advanced_high,,,1.0,-0.0,1145
GGB9524 SGB14923,0.001938201754385965,0.01229994301994302,advanced_high,,,1.0,-0.0,1146
Prevotella jejuni,0.0010888372093023255,7.068702290076337e-05,early_high,,,1.0,-0.0,1147
Bacteroides togonis,0.0,0.026959389312977096,advanced_high,,,1.0,-0.0,1148
Enorma phocaeensis,1.853658536585366e-05,0.00015973333333333333,advanced_high,,,1.0,-0.0,1149
GGB1407 SGB1931,0.00010484304932735425,0.011809716981132076,advanced_high,,,1.0,-0.0,1150
Flavonifractor SGB15137,2.531707317073171e-05,0.005578007246376812,advanced_high,,,1.0,-0.0,1151
GGB9303 SGB14264,0.005100089686098655,0.001650299625468165,early_high,,,1.0,-0.0,1152
Odoribacter laneus,0.004133365853658536,0.07269881516587677,advanced_high,,,1.0,-0.0,1153
GGB9815 SGB15449,0.0013662439024390244,0.005619580152671755,advanced_high,,,1.0,-0.0,1154
Clostridium tertium,0.0022661788617886177,0.0015429516539440201,early_high,,,1.0,-0.0,1155
GGB1405 SGB1928,0.0025238461538461534,0.012765608308605342,advanced_high,,,1.0,-0.0,1156
GGB4710 SGB6522,0.0015664853556485356,0.0012439044943820224,early_high,,,1.0,-0.0,1157
GGB4888 SGB6837,0.0009208796296296297,0.0007915302491103203,early_high,,,1.0,-0.0,1158
Clostridia unclassified SGB6307,0.029218071748878926,0.010583616352201258,early_high,,,1.0,-0.0,1159
Hafnia alvei,0.0015807723577235774,0.009471399491094148,advanced_high,,,1.0,-0.0,1160
GGB9104 SGB14036,0.00025604878048780485,0.0005653053435114505,advanced_high,,,1.0,-0.0,1161
GGB29535 SGB42321,3.7276422764227645e-05,0.0007512977099236642,advanced_high,,,1.0,-0.0,1162
GGB4602 SGB6365,0.0008744036697247706,9.198675496688742e-05,early_high,,,1.0,-0.0,1163
Eggerthella sinensis,0.0025347967479674794,0.0027578362573099416,advanced_high,,,1.0,-0.0,1164
Bacteroides sp Marseille P3684,0.00221715953307393,0.007141523545706373,advanced_high,,,1.0,-0.0,1165
Sanguibacteroides SGB1777,2.3048780487804876e-05,0.00023218829516539438,advanced_high,,,1.0,-0.0,1166
GGB6608 SGB9342,0.018898744394618836,0.09420610062893083,advanced_high,,,1.0,-0.0,1167
Collinsella stercoris,0.0021756950672645737,0.002347378277153558,advanced_high,,,1.0,-0.0,1168
Campylobacter rectus,0.0002569918699186992,0.0014336386768447839,advanced_high,,,1.0,-0.0,1169
GGB3490 SGB4664,0.008763089430894308,0.00580676844783715,early_high,,,1.0,-0.0,1170
GGB1332 SGB1789,0.011145739910313902,0.008599528301886792,early_high,,,1.0,-0.0,1171
Eubacterium infirmum,0.00010447154471544716,0.0021720610687022903,advanced_high,,,1.0,-0.0,1172
Leptotrichia sp oral taxon 223,1.1951219512195121e-05,0.0005748600508905852,advanced_high,,,1.0,-0.0,1173
Prevotella denticola,0.00012495238095238095,0.005411796610169491,advanced_high,,,1.0,-0.0,1174
Lactobacillus iners,4.1212121212121216e-05,4.7633802816901414e-05,advanced_high,,,1.0,-0.0,1175
GGB9457 SGB14849,0.0017517073170731708,0.00044549618320610684,early_high,,,1.0,-0.0,1176
GGB1410 SGB1935,0.00012446428571428572,0.0009298192771084337,advanced_high,,,1.0,-0.0,1177
Peptoniphilus duerdenii,1.573170731707317e-05,9.750636132315522e-05,advanced_high,,,1.0,-0.0,1178
Clostridioides difficile,0.0006096929824561403,0.0113336,advanced_high,,,1.0,-0.0,1179
Frisingicoccus SGB4674,0.001437268292682927,0.0062197709923664125,advanced_high,,,1.0,-0.0,1180
GGB6522 SGB9214,0.0013065470852017937,0.0008274528301886792,early_high,,,1.0,-0.0,1181
GGB4711 SGB6524,0.009551255230125523,0.0010673595505617977,early_high,,,1.0,-0.0,1182
Coriobacteriia unclassified SGB14764,0.0006231380753138075,0.0024561235955056176,advanced_high,,,1.0,-0.0,1183
GGB9540 SGB14943,0.00040249999999999997,0.00036643274853801166,early_high,,,1.0,-0.0,1184
Corynebacterium aurimucosum,3.508021390374331e-05,6.236686390532544e-05,advanced_high,,,1.0,-0.0,1185
GGB1239 SGB1657,0.07409202334630352,0.0642198891966759,early_high,,,1.0,-0.0,1186
Leuconostoc gelidum,8.394308943089431e-05,1.0966921119592874e-05,early_high,,,1.0,-0.0,1187
Bacteroides pectinophilus,0.008262426778242678,0.01116370786516854,advanced_high,,,1.0,-0.0,1188
Butyricimonas sp Marseille P3923,0.0013984959349593493,0.011044351145038166,advanced_high,,,1.0,-0.0,1189
GGB3623 SGB4900,0.027750083682008368,0.05325267567567566,advanced_high,,,1.0,-0.0,1190
GGB3678 SGB4992,0.0011314634146341463,0.0013222274881516589,advanced_high,,,1.0,-0.0,1191
Fusobacteriaceae unclassified SGB59307,0.03235650406504065,0.04290592875318065,advanced_high,,,1.0,-0.0,1192
GGB10022 SGB15896,7.750000000000001e-05,5.3846153846153855e-06,early_high,,,1.0,-0.0,1193
GGB1630 SGB2238,0.014633846153846155,0.04376498516320475,advanced_high,,,1.0,-0.0,1194
GGB1632 SGB2240,0.06256018518518519,0.08654387900355873,advanced_high,,,1.0,-0.0,1195
GGB6546 SGB9245,0.015478161434977579,0.002587358490566038,early_high,,,1.0,-0.0,1196
Lachnospiraceae bacterium WCA 693 APC MOT I,1.9736842105263155e-05,6.498516320474777e-05,advanced_high,,,1.0,-0.0,1197
Leptotrichia sp oral taxon 215,0.00023215447154471542,0.0005597455470737914,advanced_high,,,1.0,-0.0,1198
Lactococcus piscium,1.951219512195122e-06,3.88295165394402e-05,advanced_high,,,1.0,-0.0,1199
Candidatus Saccharibacteria unclassified SGB19782,0.00030508130081300814,8.62086513994911e-05,early_high,,,1.0,-0.0,1200
GGB9739 SGB15313,0.004907439024390244,0.05243809160305344,advanced_high,,,1.0,-0.0,1201
Lachnoanaerobaculum umeaense,3.9473684210526316e-05,1.899159663865546e-05,early_high,,,1.0,-0.0,1202
TM7 phylum sp oral taxon 351,0.00011105263157894736,1.7433333333333335e-05,early_high,,,1.0,-0.0,1203
Candidatus Methanomethylophilus alvus,0.002417982456140351,0.011077832167832168,advanced_high,,,1.0,-0.0,1204
GGB9058 SGB13975,0.00013,0.005310197368421053,advanced_high,,,1.0,-0.0,1205
GGB1691 SGB2323,0.0003211382113821138,0.0026986259541984733,advanced_high,,,1.0,-0.0,1206
GGB1387 SGB1895,0.00952039024390244,0.15214217557251908,advanced_high,,,1.0,-0.0,1207
Candidatus Paralachnospira avium,2.4708520179372197e-05,0.00010056179775280899,advanced_high,,,1.0,-0.0,1208
GGB12788 SGB19831,0.00021162601626016262,4.3830409356725145e-05,early_high,,,1.0,-0.0,1209
Lachnoclostridium SGB59850,1.1704035874439461e-05,0.00046067415730337074,advanced_high,,,1.0,-0.0,1210
GGB9045 SGB13947,0.006318681318681318,0.0084669918699187,advanced_high,,,1.0,-0.0,1211
GGB9333 SGB14296,5.426008968609866e-06,0.0010628838951310862,advanced_high,,,1.0,-0.0,1212
GGB6544 SGB9242,0.0014286403508771929,0.003896617210682493,advanced_high,,,1.0,-0.0,1213
GGB1631 SGB2239,0.015567029288702927,0.02812558988764045,advanced_high,,,1.0,-0.0,1214
GGB9369 SGB14350,0.0,0.005992692307692307,advanced_high,,,1.0,-0.0,1215
Roseburia sp AM23 20,0.037122195121951224,0.048652162849872775,advanced_high,,,1.0,-0.0,1216
GGB1250 SGB1672,0.03917546296296296,0.1282826086956522,advanced_high,,,1.0,-0.0,1217
GGB1380 SGB1883,0.006446861924686192,0.0171911797752809,advanced_high,,,1.0,-0.0,1218
GGB1249 SGB1670,0.013463849372384937,0.015089466292134833,advanced_high,,,1.0,-0.0,1219
GGB9260 SGB14208,0.0025047863247863247,0.0020372700296735907,early_high,,,1.0,-0.0,1220
Alistipes sp An31A,0.03499936585365854,0.01741736641221374,early_high,,,1.0,-0.0,1221
Bacteroidales unclassified SGB2135,0.015352967479674795,0.008834885496183208,early_high,,,1.0,-0.0,1222
GGB3654 SGB4965,0.0017986666666666665,0.014021875,advanced_high,,,1.0,-0.0,1223
Subdoligranulum sp DSM 109015,4.6636771300448435e-05,0.0003858490566037736,advanced_high,,,1.0,-0.0,1224
GGB9332 SGB14295,0.0,0.003564007633587786,advanced_high,,,1.0,-0.0,1225
GGB9423 SGB14792,0.00017044843049327356,0.0006902201257861635,advanced_high,,,1.0,-0.0,1226
Streptococcus agalactiae,0.0015736322869955158,0.0008629245283018868,early_high,,,1.0,-0.0,1227
Actinomyces radicidentis,1.4390243902439027e-05,1.2366412213740458e-05,early_high,,,1.0,-0.0,1228
GGB1629 SGB2237,0.0028384722222222223,0.0019102135231316725,early_high,,,1.0,-0.0,1229
Fusobacterium necrophorum,0.0021767105263157892,0.02145721068249258,advanced_high,,,1.0,-0.0,1230
Actinomyces SGB15893,0.00013530516431924883,2.0610687022900764e-06,early_high,,,1.0,-0.0,1231
Prevotella melaninogenica,0.0033805641025641026,0.0009038349514563106,early_high,,,1.0,-0.0,1232
Dellaglioa algida,1.6929824561403508e-05,4.243323442136498e-06,early_high,,,1.0,-0.0,1233
GGB1264 SGB1697,0.08033350877192981,0.021928910891089108,early_high,,,1.0,-0.0,1234
GGB9285 SGB14238,0.01570794979079498,0.013921639344262295,early_high,,,1.0,-0.0,1235
GGB4686 SGB6483,0.003221229946524064,0.002541590909090909,early_high,,,1.0,-0.0,1236
Bacilli unclassified SGB6493,0.019763296703296702,0.009000081300813007,early_high,,,1.0,-0.0,1237
Clostridia unclassified SGB6371,0.010271300813008128,0.011080636132315521,advanced_high,,,1.0,-0.0,1238
Ruminococcaceae unclassified SGB15251,9.308823529411766e-05,3.0270270270270266e-06,early_high,,,1.0,-0.0,1239
GGB4557 SGB6288,0.00964951871657754,0.008588816568047337,early_high,,,1.0,-0.0,1240
GGB13418 SGB20686,4.662790697674418e-05,5.5795454545454536e-05,advanced_high,,,1.0,-0.0,1241
GGB9270 SGB14221,0.00012141463414634146,0.00010583969465648854,early_high,,,1.0,-0.0,1242
Prevotella colorans,1.4146341463414635e-05,0.00016961988304093568,advanced_high,,,1.0,-0.0,1243
GGB6133 SGB8780,4.0528455284552845e-05,0.07681076335877862,advanced_high,,,1.0,-0.0,1244
Cardiobacterium valvarum,0.0,7.882096069868996e-05,advanced_high,,,1.0,-0.0,1245
Alistipes megaguti,0.0,0.0022454777070063693,advanced_high,,,1.0,-0.0,1246
Lactobacillus pontis,0.001354328358208955,5.9854368932038836e-05,early_high,,,1.0,-0.0,1247
GGB1621 SGB2219,0.0,0.002782236842105263,advanced_high,,,1.0,-0.0,1248
GGB9582 SGB15002,0.003090448430493274,0.0015326415094339622,early_high,,,1.0,-0.0,1249
GGB2945 SGB3918,1.8614718614718615e-06,2.2253521126760562e-06,advanced_high,,,1.0,-0.0,1250
Schaalia odontolytica,3.580487804878049e-05,1.701421800947867e-05,early_high,,,1.0,-0.0,1251
GGB4608 SGB6382,0.021760441176470587,0.0030851461988304096,early_high,,,1.0,-0.0,1252
Collinsella phocaeensis,0.00013868292682926828,0.0008102173913043478,advanced_high,,,1.0,-0.0,1253
GGB3738 SGB5072,0.0,0.0016361068702290076,advanced_high,,,1.0,-0.0,1254
Neisseria sicca,0.0005659154929577464,2.4046822742474917e-05,early_high,,,1.0,-0.0,1255
Candidatus Roslinia caecavium,0.0005238536585365854,0.0007665267175572519,advanced_high,,,1.0,-0.0,1256
Prevotella histicola,0.0021646052631578948,0.00017243333333333334,early_high,,,1.0,-0.0,1257
Gemella SGB7284,0.00014385281385281387,4.923943661971832e-05,early_high,,,1.0,-0.0,1258
Ruminococcaceae bacterium UBA1375,0.0,0.0007474045801526717,advanced_high,,,1.0,-0.0,1259
GGB4395 SGB6050,5.1502347417840375e-05,9.236421725239617e-05,advanced_high,,,1.0,-0.0,1260
GGB3751 SGB5099,0.012671208791208793,0.007488170731707317,early_high,,,1.0,-0.0,1261
Bacteroides heparinolyticus,0.0002501626016260162,0.0003183206106870229,advanced_high,,,1.0,-0.0,1262
GGB4579 SGB6329,1.4227642276422764e-05,0.015015318066157758,advanced_high,,,1.0,-0.0,1263
GGB4713 SGB6526,0.009421880341880342,0.00166946587537092,early_high,,,1.0,-0.0,1264
Candidatus Neoanaerotignum galli,1.3073170731707318e-05,5.137440758293838e-05,advanced_high,,,1.0,-0.0,1265
Fructilactobacillus sanfranciscensis,0.0030489430894308947,0.001458117048346056,early_high,,,1.0,-0.0,1266
GGB9712 SGB20770,0.0,4.033653846153846e-05,advanced_high,,,1.0,-0.0,1267
GGB4554 SGB6285,0.014145510204081634,0.0068874558303886925,early_high,,,1.0,-0.0,1268
Alistipes SGB2310,0.0,0.0016448557692307691,advanced_high,,,1.0,-0.0,1269
Alistipes sp An66,0.0010524663677130045,0.0012906603773584905,advanced_high,,,1.0,-0.0,1270
GGB6566 SGB9275,0.00015228070175438596,0.0009375667655786349,advanced_high,,,1.0,-0.0,1271
Clostridium sp AM42 4,0.00937658536585366,0.012990555555555557,advanced_high,,,1.0,-0.0,1272
Lactococcus laudensis,0.003853333333333333,0.0003932673267326732,early_high,,,1.0,-0.0,1273
Elusimicrobiales bacterium,0.008987735849056603,0.007030609756097561,early_high,,,1.0,-0.0,1274
Subdoligranulum variabile,1.8923766816143496e-05,4.679245283018868e-05,advanced_high,,,1.0,-0.0,1275
Streptococcus peroris,7.224215246636771e-05,2.4685534591194966e-05,early_high,,,1.0,-0.0,1276
Phoenicibacter congonensis,0.034237076923076926,0.003485869565217391,early_high,,,1.0,-0.0,1277
Lachnospiraceae bacterium 2 1 46FAA,0.011122535211267607,0.024369904153354632,advanced_high,,,1.0,-0.0,1278
Clostridium sp AM58 1XD,1.695067264573991e-05,4.305031446540881e-05,advanced_high,,,1.0,-0.0,1279
Candidatus Gastranaerophilales unclassified SGB8630,0.00018771929824561403,0.0024161842105263156,advanced_high,,,1.0,-0.0,1280
GGB9591 SGB15013,0.009534305555555556,0.011148042704626335,advanced_high,,,1.0,-0.0,1281
Ruminococcaceae unclassified SGB20776,1.8533333333333334e-05,2.427884615384615e-05,advanced_high,,,1.0,-0.0,1282
Blautia SGB71764,3.013333333333333e-05,9.423076923076923e-06,early_high,,,1.0,-0.0,1283
Roseburia SGB4949,0.001661788617886179,0.0004778117048346056,early_high,,,1.0,-0.0,1284
Enterorhabdus sp P55,1.7937219730941702e-06,4.468553459119497e-05,advanced_high,,,1.0,-0.0,1285
GGB13135 SGB20338,0.00012228699551569507,8.783018867924529e-05,early_high,,,1.0,-0.0,1286
GGB9742 SGB15348,8.773333333333334e-05,3.302884615384616e-05,early_high,,,1.0,-0.0,1287
Roseburia SGB4939,0.02337536585365854,0.02438503816793893,advanced_high,,,1.0,-0.0,1288
Bacteroides sp AM10 21B,0.002042113821138211,0.006890534351145039,advanced_high,,,1.0,-0.0,1289
GGB3640 SGB4937,7.078947368421052e-05,0.0012097626112759644,advanced_high,,,1.0,-0.0,1290
GGB4706 SGB6513,0.0,0.003617357723577235,advanced_high,,,1.0,-0.0,1291
GGB4698 SGB6498,0.003471559633027523,0.011891026490066224,advanced_high,,,1.0,-0.0,1292
Corynebacterium casei,2.8421052631578946e-05,3.5841584158415844e-05,advanced_high,,,1.0,-0.0,1293
Acidaminococcaceae bacterium,0.034451382113821136,0.0017002798982188295,early_high,,,1.0,-0.0,1294
GGB3360 SGB4444,0.0007505263157894736,0.0018901315789473683,advanced_high,,,1.0,-0.0,1295
GGB4702 SGB6509,0.0035441758241758245,0.005852073170731708,advanced_high,,,1.0,-0.0,1296
GGB4616 SGB6391,0.0,0.00289457627118644,advanced_high,,,1.0,-0.0,1297
GGB1102 SGB1416,0.0036126016260162605,0.004631857506361323,advanced_high,,,1.0,-0.0,1298
GGB3226 SGB4260,0.012478414634146342,0.015662061068702292,advanced_high,,,1.0,-0.0,1299
GGB1219 SGB1587,6.52914798206278e-05,0.007760262172284644,advanced_high,,,1.0,-0.0,1300
GGB6127 SGB8773,0.01801426470588235,0.007008304093567252,early_high,,,1.0,-0.0,1301
GGB1387 SGB1894,0.07207717073170732,3.5229007633587783e-05,early_high,,,1.0,-0.0,1302
Candidatus Stoquefichus sp SB1,0.000213542600896861,0.00020081761006289313,early_high,,,1.0,-0.0,1303
Candidatus Saccharibacteria bacterium oral taxon 488,2.1260162601626018e-05,2.017543859649123e-05,early_high,,,1.0,-0.0,1304
GGB13134 SGB20337,8.213333333333334e-05,3.389423076923076e-05,early_high,,,1.0,-0.0,1305
Coprobacillus sp AF33 1AC,0.00034073170731707317,0.0008685380116959065,advanced_high,,,1.0,-0.0,1306
GGB27774 SGB40188,2.5600000000000002e-05,2.230769230769231e-05,early_high,,,1.0,-0.0,1307
Phocaeicola sartorii,6.73076923076923e-05,0.0007021958456973293,advanced_high,,,1.0,-0.0,1308
GGB1123 SGB1437,0.02422412451361868,0.026265484764542938,advanced_high,,,1.0,-0.0,1309
Bacteroides sp An19,0.03299546341463415,0.07495943127962086,advanced_high,,,1.0,-0.0,1310
GGB9716 SGB15269,6.278026905829596e-07,6.79245283018868e-05,advanced_high,,,1.0,-0.0,1311
Lachnospiraceae unclassified SGB5104,0.027286043956043955,6.455284552845528e-05,early_high,,,1.0,-0.0,1312
Bacteroides stercorirosoris,0.003577235772357723,0.05070643765903308,advanced_high,,,1.0,-0.0,1313
Adlercreutzia mucosicola,2.7999999999999996e-05,8.51526717557252e-05,advanced_high,,,1.0,-0.0,1314
GGB4667 SGB6456,0.0,0.0013036201780415432,advanced_high,,,1.0,-0.0,1315
Prevotella SGB1653,0.11604793774319067,0.16546817174515235,advanced_high,,,1.0,-0.0,1316
GGB3862 SGB5239,0.020424166666666667,0.007137695652173913,early_high,,,1.0,-0.0,1317
Prevotella salivae,0.0002831140350877193,0.00014401709401709402,early_high,,,1.0,-0.0,1318
Corynebacterium variabile,0.00043795918367346947,8.31896551724138e-06,early_high,,,1.0,-0.0,1319
GGB4598 SGB6360,0.006808382352941176,0.006246140350877193,early_high,,,1.0,-0.0,1320
GGB2732 SGB58358,0.0010028455284552846,0.0013830701754385965,advanced_high,,,1.0,-0.0,1321
GGB1250 SGB1673,0.0739940650406504,0.06058862573099415,early_high,,,1.0,-0.0,1322
Fusobacteriaceae bacterium,0.0005112195121951219,0.015070076335877862,advanced_high,,,1.0,-0.0,1323
Collinsella sp An268,8.673469387755101e-06,0.00012487068965517242,advanced_high,,,1.0,-0.0,1324
GGB9278 SGB14230,0.003327916666666667,0.0006250869565217392,early_high,,,1.0,-0.0,1325
GGB30311 SGB43288,1.3733333333333331e-05,1.624203821656051e-05,advanced_high,,,1.0,-0.0,1326
Megamonas hypermegale,0.0044952466367713,1.4182389937106919e-05,early_high,,,1.0,-0.0,1327
Klebsiella indica,3.0200000000000002e-05,0.00016525641025641027,advanced_high,,,1.0,-0.0,1328
GGB1617 SGB2214,5.292682926829269e-05,0.004362274881516588,advanced_high,,,1.0,-0.0,1329
Sutterella parvirubra,0.060657807017543856,0.03921276353276353,early_high,,,1.0,-0.0,1330
GGB9686 SGB15190,0.0016292647058823528,0.00017808333333333334,early_high,,,1.0,-0.0,1331
GGB27792 SGB40208,0.0,1.3554216867469879e-05,advanced_high,,,1.0,-0.0,1332
GGB4701 SGB6508,0.016420999999999998,0.005777519379844962,early_high,,,1.0,-0.0,1333
GGB4727 SGB6548,0.0074357352941176475,0.0010928070175438595,early_high,,,1.0,-0.0,1334
GGB1503 SGB2082,0.00046210526315789476,0.005977128712871288,advanced_high,,,1.0,-0.0,1335
GGB9604 SGB15036,0.0081026,0.0037575968992248064,early_high,,,1.0,-0.0,1336
Brachyspira aalborgi,0.22270756097560976,0.0946687786259542,early_high,,,1.0,-0.0,1337
GGB1219 SGB1586,0.026095112107623324,0.031845767790262165,advanced_high,,,1.0,-0.0,1338
GGB1237 SGB1623,0.1798355701754386,7.1e-06,early_high,,,1.0,-0.0,1339
GGB4979 SGB6973,0.019116666666666667,0.005630174825174824,early_high,,,1.0,-0.0,1340
GGB4538 SGB6256,3.065040650406504e-05,0.00030519083969465647,advanced_high,,,1.0,-0.0,1341
Prevotella pallens,0.0010505194805194803,0.0003182565789473684,early_high,,,1.0,-0.0,1342
Candidatus Saccharibacteria bacterium oral taxon 955,1.8571428571428572e-05,0.0002609868421052632,advanced_high,,,1.0,-0.0,1343
GGB4674 SGB6463,0.002545174129353234,0.0012341563786008231,early_high,,,1.0,-0.0,1344
GGB9727 SGB15285,0.0019749056603773586,0.009477142857142856,advanced_high,,,1.0,-0.0,1345
Prevotella SGB1675,0.0010136607142857143,0.0021965917602996257,advanced_high,,,1.0,-0.0,1346
GGB9702 SGB15220,3.5833333333333335e-05,0.00048005882352941177,advanced_high,,,1.0,-0.0,1347
Oxalobacter SGB9385,0.0002960606060606061,0.0021639473684210526,advanced_high,,,1.0,-0.0,1348
Prevotella sp Marseille P4119,0.09691631067961164,0.04725071111111111,early_high,,,1.0,-0.0,1349
Selenomonas bovis,0.0023151282051282053,0.00042388349514563105,early_high,,,1.0,-0.0,1350
Lactobacillus panis,0.006867931034482759,0.0,early_high,,,1.0,-0.0,1351
GGB18559 SGB27424,0.010735428571428571,0.009588,early_high,,,1.0,-0.0,1352
GGB1244 SGB1664,0.001408032786885246,0.0077622666666666675,advanced_high,,,1.0,-0.0,1353
Porphyromonas pasteri,0.00028769230769230765,3.9126213592233016e-05,early_high,,,1.0,-0.0,1354
Leptotrichia sp oral taxon 212,7.464788732394366e-06,9.6741214057508e-05,advanced_high,,,1.0,-0.0,1355
Bacteroidaceae unclassified SGB1468,4.413145539906103e-05,0.0002283587786259542,advanced_high,,,1.0,-0.0,1356
Clostridiaceae bacterium DONG20 135,1.3615023474178405e-06,0.00029501597444089455,advanced_high,,,1.0,-0.0,1357
Blautia sp Marseille P3201T,0.0012984736842105264,0.00022756302521008404,early_high,,,1.0,-0.0,1358
Gordonibacter massiliensis,8e-06,0.0010437394957983194,advanced_high,,,1.0,-0.0,1359
Christensenella sp AF73 05CM02,0.0003127699530516432,0.0002419488817891373,early_high,,,1.0,-0.0,1360
GGB12762 SGB19792,8.563157894736842e-05,4.278074866310161e-07,early_high,,,1.0,-0.0,1361
Prevotella sp A2879,0.000664923076923077,8.815533980582525e-05,early_high,,,1.0,-0.0,1362
Eggerthella sp HF 1101,0.0004471578947368421,0.0008047058823529412,advanced_high,,,1.0,-0.0,1363
Parolsenella SGB14378,0.0025457368421052634,0.00887524064171123,advanced_high,,,1.0,-0.0,1364
Paraburkholderia bryophila,0.0004370833333333334,0.0002557142857142857,early_high,,,1.0,-0.0,1365
Pseudomonas sp PH1b,0.0003966666666666667,0.0001338095238095238,early_high,,,1.0,-0.0,1366
Prevotella buccae,0.02845145922746781,0.08492613810741688,advanced_high,,,1.0,-0.0,1367
Proteus mirabilis,0.0007641860465116279,0.016399971346704872,advanced_high,,,1.0,-0.0,1368
Leclercia adecarboxylata,1.592274678111588e-05,0.0007363823529411764,advanced_high,,,1.0,-0.0,1369
GGB4641 SGB6420,0.014672068965517242,0.01547625,advanced_high,,,1.0,-0.0,1370
Atlantibacter hermannii,9.785e-05,0.002412846153846154,advanced_high,,,1.0,-0.0,1371
Prevotella oralis,0.00012275,0.001897439024390244,advanced_high,,,1.0,-0.0,1372
Haemophilus parahaemolyticus,0.0020872093023255813,0.0004949570200573066,early_high,,,1.0,-0.0,1373
Desulfovibrio legallii,0.000255045871559633,0.003024985835694051,advanced_high,,,1.0,-0.0,1374
Prevotellaceae unclassified SGB1688,2.7918781725888327e-06,0.0057811157024793385,advanced_high,,,1.0,-0.0,1375
Olsenella umbonata,0.0007216145833333333,0.0023244976076555023,advanced_high,,,1.0,-0.0,1376
GGB4721 SGB6537,0.00047532110091743127,0.000954635761589404,advanced_high,,,1.0,-0.0,1377
GGB1460 SGB2023,4.735e-05,0.018188754208754206,advanced_high,,,1.0,-0.0,1378
Phocaeicola abscessus,6.44206008583691e-05,4.132992327365729e-05,early_high,,,1.0,-0.0,1379
Citrobacter amalonaticus,0.00046940366972477067,0.001422317880794702,advanced_high,,,1.0,-0.0,1380
Oscillospiraceae bacterium N12,0.0016939449541284407,0.003584872521246459,advanced_high,,,1.0,-0.0,1381
Comamonas kerstersii,0.0040723255813953484,0.005973667621776505,advanced_high,,,1.0,-0.0,1382
Prevotella sp oral taxon 473,0.00343302752293578,0.03147430463576159,advanced_high,,,1.0,-0.0,1383
